iteration,pooled_effect,i_squared,tau_squared,icr_mean,icr_sd,icrd
942,0.5117022682027342,41.04436988605495,0.014432670641942215,0.06375,0.03727012878968894,0.08750000000000001
943,0.4127139386881394,0.0,0.0,0.09125,0.07767118191452993,0.1875
944,0.4940230820739283,0.0,0.0,0.05750000000000001,0.05338539126015657,0.1875
945,0.48362868135703546,45.651846078162855,0.017360528015564373,0.11000000000000003,0.048989794855663564,0.15000000000000002
946,0.4745440898626199,0.0,0.0,0.07125000000000001,0.07246766520317872,0.1875
947,0.4552505074160641,25.8472140976954,0.0071733914539434,0.09500000000000001,0.06,0.17500000000000002
948,0.45051341444658183,13.297094422531242,0.0031532627778013303,0.08,0.07008922884438093,0.1875
949,0.4526412180829377,31.179336564080877,0.009322968406657825,0.08499999999999999,0.06609652033201142,0.1875
950,0.49785576896738665,0.0,0.0,0.07875,0.06709368450159821,0.1875
951,0.5360853227118694,0.0,0.0,0.07625,0.05316542579534184,0.1875
952,0.3949921720465692,38.954109328516836,0.013058355826434487,0.07875,0.08330103540773068,0.1875
953,0.4579417037198993,0.0,0.0,0.08125,0.0791063366614837,0.1875
954,0.4939542437388828,0.0,0.0,0.06000000000000001,0.056678920243773176,0.1875
955,0.4554733583247355,0.0,0.0,0.10500000000000001,0.08104782538723665,0.1875
956,0.45644458589594944,4.584246696785934,0.0009882686618664942,0.05500000000000001,0.037996710383926664,0.08750000000000001
957,0.521353422435952,0.0,0.0,0.03250000000000001,0.02633913438213185,0.08750000000000001
958,0.4715847914610029,0.0,0.0,0.08875000000000001,0.07633192320386013,0.1875
959,0.5173649456728238,13.338637016025418,0.0031895889158961876,0.05625,0.057622152858080554,0.1875
960,0.49352776671461235,0.0,0.0,0.08875000000000002,0.06577661058461436,0.1875
961,0.5250178498506389,6.688351791534214,0.0014865557572009676,0.10625,0.06965315857877517,0.1875
962,0.5420066436256737,11.700516715799445,0.0027545246731270207,0.05875000000000001,0.0559156731158626,0.1875
963,0.5466343974274507,0.0,0.0,0.06999999999999999,0.05425633603552677,0.1875
964,0.5524608178031165,0.0,0.0,0.06625,0.05245533814589321,0.1875
965,0.5303853745645407,0.0,0.0,0.05625,0.07272594103894428,0.1875
966,0.4222129181500742,0.0,0.0,0.10250000000000001,0.08306623862918075,0.1875
967,0.5005851520276848,0.0,0.0,0.05250000000000001,0.055,0.1875
968,0.5154355590327621,17.584940484945534,0.004421097858596634,0.10124999999999999,0.08430784364458625,0.1875
969,0.550000709020413,0.0,0.0,0.1125,0.04905354217587146,0.17500000000000002
970,0.5574146281127635,0.0,0.0,0.1,0.08272696053887149,0.1875
971,0.5051485493505032,0.0,0.0,0.11499999999999999,0.08584142356694699,0.1875
972,0.4538850527513148,0.0,0.0,0.09125000000000001,0.07767118191452992,0.1875
973,0.5107912390064415,22.761894198582365,0.006103701590752897,0.07,0.031224989991991994,0.07500000000000001
974,0.5204674031808071,0.0,0.0,0.1075,0.08124038404635961,0.1875
975,0.4784156506567605,0.0,0.0,0.058750000000000004,0.05591567311586261,0.1875
976,0.4582533734093788,21.710160617233736,0.0057079153223039076,0.07250000000000001,0.05612486080160912,0.1875
977,0.4651431413760492,0.0,0.0,0.06875,0.06690711845536318,0.1875
978,0.44708619567081426,20.9810777075306,0.005458481885983106,0.12625000000000003,0.06577661058461436,0.1875
979,0.574671096318169,42.71397338980051,0.015586568297117687,0.11000000000000001,0.06244997998398399,0.15000000000000002
980,0.509861586155638,0.0,0.0,0.08875000000000002,0.07694356698256197,0.1875
981,0.5638398238597139,0.0,0.0,0.0775,0.06819090848492929,0.1875
982,0.4857967345606358,0.0,0.0,0.08875000000000002,0.07694356698256198,0.1875
983,0.48092821180143314,7.456401788509148,0.001662084394052229,0.06875,0.05455788210698799,0.1875
984,0.5547125823233611,0.0,0.0,0.04625,0.031149839485942785,0.08750000000000001
985,0.4670244898024114,27.878008270975574,0.007965981098248098,0.07625000000000001,0.06856794075951239,0.1875
986,0.46105914636021883,0.0,0.0,0.0625,0.038729833462074176,0.08750000000000001
987,0.4728352500914446,0.0,0.0,0.08625000000000001,0.07795230913834432,0.1875
988,0.5916369453744621,40.89164796674327,0.014494179879940254,0.05875000000000001,0.05674779731408083,0.1875
989,0.5192822077655468,19.583876842525587,0.005048787913044386,0.095,0.07141428428542851,0.17500000000000002
990,0.5096650778373248,3.4316695468478353,0.0007355302802106087,0.08875,0.07633192320386013,0.1875
991,0.47846042869020966,0.0,0.0,0.11875000000000002,0.07229496870460628,0.1875
992,0.5957067177620552,40.22885217197855,0.01410882189493974,0.061250000000000006,0.0557477578024444,0.1875
993,0.5224920611782662,20.132188660560367,0.005227994633047519,0.06750000000000002,0.0678232998312527,0.1875
994,0.45896709575204453,24.77879009702632,0.006781745369723815,0.03,0.013919410907075056,0.037500000000000006
995,0.46219130585734824,0.0,0.0,0.09249999999999999,0.07648529270389177,0.1875
996,0.4814614695639076,25.091569470142716,0.0069138264193755305,0.075,0.07026734661277598,0.1875
997,0.41589544094510417,0.0,0.0,0.04375,0.031746062748000736,0.08750000000000001
998,0.4770979027111442,25.895693676469815,0.007209377764171757,0.057499999999999996,0.03544361719689456,0.07500000000000001
999,0.5690876223586862,0.0,0.0,0.05,0.056457948953181084,0.1875
